timestamp,open,high,low,close,volume
2000-01-03,14.513201368726032,14.645862355723073,13.90295548449754,14.18154525756836,25109700
2000-01-04,13.902955538415554,13.969287246726346,13.624365764264317,13.650898933410645,20235300
2000-01-05,13.558036050936304,13.664163865903294,13.199849209925256,13.372308731079102,21056100
2000-01-06,13.372313053190968,13.703966833100251,13.305981325564806,13.518241882324219,19633500
2000-01-07,13.690701787667477,14.632601654468363,13.690701787667477,14.5397367477417,23930700
2000-01-10,14.27442455291748,14.327488515492917,13.929502723395892,14.27442455291748,20142900
2000-01-11,14.234617753292932,14.380544173381788,13.929494679187972,14.062155723571777,14829900
2000-01-12,14.048891919490583,14.168287601525913,13.81010055541992,13.810100555419922,12255000
2000-01-13,14.009090695025874,14.035623873470088,13.796832554804876,13.823363304138184,15063000
2000-01-14,13.584574044947404,13.995827442181275,13.584574044947404,13.690704345703125,18936600
2000-01-18,13.412109718309097,14.101950358014202,13.385576545166831,13.91622543334961,19326600
2000-01-19,13.849897012111935,13.969292676009452,13.584572504858231,13.597840309143066,14459700
2000-01-20,13.677438856273877,13.69070423284226,13.26618546243022,13.451912879943848,17214300
2000-01-21,13.571304716505447,13.571304716505447,13.173319240948102,13.25291633605957,20857500
2000-01-24,13.46517300018016,13.46517300018016,12.2048874157063,12.602872848510742,23399700
2000-01-25,12.695738175163973,12.987593415464122,12.629406445004951,12.97432804107666,19211400
2000-01-26,12.97432617737655,13.1733189101584,12.735534898038331,13.146785736083984,13615200
2000-01-27,13.014129679908004,13.053928241620262,12.284490191553772,12.549812316894531,21969900
2000-01-28,12.496749300535033,12.496749300535033,11.355856304158113,11.700778007507324,42088200
2000-01-31,11.581380070072331,11.780372854781477,11.488517580245109,11.62117862701416,23918100
2000-02-01,11.674239838852534,12.629404982825303,11.660974466000882,12.456945419311523,25077000
2000-02-02,12.496746710374767,12.762071229428253,12.29775392836243,12.390616416931152,18103800
2000-02-03,12.390616416931152,12.483481334610982,11.939566920740223,12.390616416931152,20997000
2000-02-04,12.297753851692892,12.297753851692892,11.886502914468348,11.952832221984863,19649100
2000-02-07,12.019166314790755,12.019166314790755,11.59464748955345,11.833438873291016,18131100
2000-02-08,12.165089331602427,12.669202612775821,12.07222444103596,12.629404067993164,25728300
2000-02-09,12.735542436625213,12.762075626405498,12.16509707468869,12.271224975585938,24649800
2000-02-10,12.231422608023422,12.390616839056747,12.058963000774384,12.098761558532715,13774800
2000-02-11,12.191624111331606,12.204891916724968,11.806906337148188,11.899768829345703,14450100
2000-02-14,12.032428786211208,12.496746063232422,11.992630231869702,12.496746063232422,17410800
2000-02-15,12.085501970276509,12.311025619506836,11.674248390409717,12.311025619506836,29136300
2000-02-16,11.992626085035193,11.992626085035193,11.183389902947585,11.1966552734375,40757400
2000-02-17,11.23646009904301,11.355855787565703,10.188432087269865,10.26802921295166,74300100
2000-02-18,10.29456128119233,10.506819450282164,10.029236747996611,10.135366439819336,58183200
2000-02-22,10.453752330330884,10.46701770276016,9.923104032890475,10.214961051940918,37027800
2000-02-23,10.281291758791458,10.294559562158028,9.923105399166758,9.976170539855957,38623200
2000-02-24,9.976174280113336,10.161900520324707,9.220001510926926,10.161900520324707,58295700
2000-02-25,9.405722808788632,9.617982125035907,9.259795212055947,9.445521354675293,50725500
2000-02-28,9.458796038131046,9.96291097936141,9.458796038131046,9.803716659545898,53508300
2000-02-29,10.175165505974125,10.559883912101101,10.175165505974125,10.347625732421875,51591600
2000-03-01,10.586416540742722,10.612949722729029,10.082301264948084,10.400689125061035,30497400
2000-03-02,11.196659489578296,11.223192669659428,10.70581144729924,10.732344627380371,46628100
2000-03-03,11.063997585704552,11.316054274955828,10.931336553852963,11.170127868652344,32372400
2000-03-06,11.170126056799582,11.183391429099768,10.321088789157267,10.719074249267578,31480800
2000-03-07,10.533346476388726,10.533346476388726,10.002698327398907,10.095561981201172,29174100
2000-03-08,10.042501726192093,10.467019843698296,9.684314735343102,10.254761695861816,30056100
2000-03-09,10.400692711028286,10.493557665442871,9.949643036414837,10.38742733001709,23834700
2000-03-10,10.559881590592592,10.559881590592592,10.069033595257306,10.175163269042969,21016500
2000-03-13,9.816977998407603,10.175165026098826,9.737380881142888,10.122099876403809,23183700
2000-03-14,9.976172205724152,10.360890592657832,9.83024395537763,10.135366439819336,29955000
2000-03-15,10.08170257004839,11.03806961226642,9.895742109158734,10.945090293884277,44010000
2000-03-16,11.117769124073867,11.808477984142046,10.971656652222508,11.609234809875488,59148000
2000-03-17,11.59595187163772,11.954589558389403,11.502972541350516,11.848325729370117,37911900
2000-03-20,11.861614296271,11.861614296271,11.343581904404953,11.71550178527832,20307300
2000-03-21,11.781913581741195,12.034287452697754,11.582670411994544,12.034287452697754,23563800
2000-03-22,12.00771309323221,12.00771309323221,11.476399129442967,11.768621444702148,29890500
