timestamp,open,high,low,close,volume
2000-01-03,23.499963556606076,23.69645215085724,22.67471397921304,22.910499572753906,12019200
2000-01-04,22.328762110747416,22.506601813777472,21.87428347269694,22.40780258178711,11723400
2000-01-05,22.210201759391726,22.9413211234585,21.81500303212591,22.269481658935547,8714550
2000-01-06,22.17068630629011,23.059884954938113,22.052126486470378,22.58564567565918,8369250
2000-01-07,22.961087197388494,23.237726191884462,22.447326738793898,23.000606536865234,6571950
2000-01-10,23.000602655461382,23.198202937658376,22.605403900146484,22.605403900146484,4723500
2000-01-11,22.13116405738332,22.269482622920357,21.57788436799805,22.071884155273438,8405550
2000-01-12,22.03236724499632,22.407807300141556,21.973087331503883,22.210206985473633,7271850
2000-01-13,22.48684169984675,22.921559741711594,22.309002007516888,22.54612159729004,6918900
2000-01-14,23.37604566871101,23.94908420930659,23.020366200255964,23.356285095214844,9731850
2000-01-18,23.376046511781,23.553886252422412,22.2102070059677,22.44732666015625,5296650
2000-01-19,22.842522789189278,23.83052055061635,22.842522789189278,23.435321807861328,15734700
2000-01-20,23.830530702615086,24.028131062711466,23.000611722922024,23.415571212768555,7770300
2000-01-21,23.35627684801587,23.39579617197444,22.961078181194118,23.059877395629883,5160600
2000-01-24,23.51436522643175,23.573645140287525,22.82276683447415,23.079647064208984,6459150
2000-01-25,23.079646140078566,23.949084238790388,23.079646140078566,23.59340476989746,7579950
2000-01-26,23.830516798029638,24.97659532334919,23.711957012964817,24.798755645751953,8386650
2000-01-27,25.114910419738408,25.766989148102873,24.83827156224632,25.51011085510254,8165850
2000-01-28,25.154448565842685,25.154448565842685,24.225728542623504,24.2454891204834,7500000
2000-01-31,24.28499203818364,25.766989148102873,24.28499203818364,25.51011085510254,7160250
2000-02-01,26.06340923930018,26.715488484786754,25.707729650852965,26.478368759155273,9651000
2000-02-02,26.24125784183862,26.616698136471225,25.727498866878644,26.043659210205078,7126200
2000-02-03,26.3993210010793,26.83403914289855,25.371801939446016,26.300519943237305,9200250
2000-02-04,26.083158440546157,26.34003863427489,25.78675891281268,25.846038818359375,5115150
2000-02-07,25.9843692779541,26.359807619295257,25.84604884167692,25.9843692779541,4684200
2000-02-08,26.57716552169294,27.229244660961335,26.55740494474917,26.89332389831543,6318600
2000-02-09,26.853790451498593,27.308269009903167,26.063391306853564,26.201711654663086,9818550
2000-02-10,26.280765533447266,26.47836406371314,25.72748566872766,26.280765533447266,6880500
2000-02-11,26.32027713054887,26.8735568324156,25.925078377260686,26.122676849365234,7052550
2000-02-14,26.004123190362105,26.379563270648777,24.99636459350586,24.99636459350586,5904750
2000-02-15,25.31252106612839,26.08315988078804,25.17420067585537,25.628681182861328,8965500
2000-02-16,25.608936525740713,25.984376784623272,24.976617708378846,25.13469696044922,4829700
2000-02-17,25.490350312593453,25.766989170324113,24.601152045875075,24.77899169921875,5716200
2000-02-18,24.680212684316103,24.838291902466636,23.57365273002242,23.632932662963867,8121300
2000-02-22,24.02812951401716,24.93708713189953,23.751488665896705,24.423328399658203,7068600
2000-02-23,24.462844848632812,25.035885245395104,24.20596641747128,24.462844848632812,4452900
2000-02-24,24.423326525604686,24.52212578716395,23.59340766308414,24.028127670288086,5199900
2000-02-25,24.225721311795322,24.89756085862591,23.672443387656426,23.988601684570312,4644300
2000-02-28,24.265259019252568,25.37181743194941,24.146699124710747,24.640697479248047,6051000
2000-02-29,24.56164594313952,25.608923862257832,24.56164594313952,25.174203872680664,6166950
2000-03-01,25.253243527685875,25.92508316040039,24.937083381276793,25.92508316040039,4866300
2000-03-02,25.450845176429226,25.648443695324996,25.21372550649069,25.470603942871094,3583800
2000-03-03,25.92508596584352,26.04364580744177,25.09516707465578,25.64844512939453,5981400
2000-03-06,26.22147183089355,26.6759503825327,26.00411102913158,26.37955093383789,5691450
2000-03-07,26.37956724600639,26.61668695158847,25.60892820286463,25.865808486938477,4566900
2000-03-08,25.529868807817774,25.74722958315744,24.858031345163653,24.976591110229492,5247750
2000-03-09,24.897566735632164,25.687966282647025,24.68020762906191,25.64844512939453,3979500
2000-03-10,25.292755452125537,25.786755196854017,24.581396688074392,24.877796173095703,5311350
2000-03-13,24.5418803194926,25.66819849840651,24.383801178109998,25.312519073486328,4723350
2000-03-14,25.450830170492846,25.589148690350694,24.81851021742274,24.976591110229492,4129650
2000-03-15,24.620927748368064,26.61668448216295,24.403566832364138,26.280765533447266,8861700
2000-03-16,26.85379503789883,28.572912159530325,26.616675434915177,28.493871688842773,15634950
2000-03-17,28.217222612669755,29.165700683683866,27.980103094916227,28.7705020904541,11889150
2000-03-20,28.454358448992203,28.612437615126808,26.71548038519399,27.3675594329834,8076150
2000-03-21,27.32804426842242,29.244762365329652,27.031644655966648,29.086681365966797,8345550
2000-03-22,28.651960854308864,29.126200196399054,28.059161676696128,28.948360443115234,8604150
2000-03-23,28.770528119136205,31.359084593451815,28.750767538419908,31.1417236328125,10431450
2000-03-24,30.66747143005042,31.853069598971935,30.35131312439084,30.410593032836914,9489000
2000-03-27,30.35132077660891,30.627961625157173,29.580681772515327,29.93636131286621,4828950
2000-03-28,29.639966891665,30.272285582327186,29.442366509360564,29.798046112060547,7325700
2000-03-29,29.798031553468103,29.87707202958863,28.236995265911396,28.572914123535156,9088350
2000-03-30,28.2765212059021,28.69148063659668,27.169963327076402,27.505882263183594,8017200
2000-03-31,27.822037138364664,27.940596953145935,27.18971692014508,27.565156936645508,6805050
2000-04-03,27.802283700947452,29.40284161123654,27.762764355571807,29.244762420654297,8509500
2000-04-04,29.079506328912704,29.198684633539393,26.37813081786883,27.569913864135742,12638700
2000-04-05,26.775385148090912,27.62949486698018,26.775385148090912,27.450727462768555,7310700
2000-04-06,27.649358728407805,28.046619023506004,27.58976959321727,27.788400650024414,4853400
2000-04-07,28.046618810140636,28.046618810140636,27.33154919329414,27.450727462768555,4914150
2000-04-10,27.172652678794048,28.30484654041047,27.05347437757127,28.006900787353516,7864950
2000-04-11,27.649358009723354,27.92744002721235,27.013741190384483,27.3315486907959,8217150
2000-04-12,27.94730030743659,28.90072633071801,27.490450944119516,27.589765548706055,9133350
2000-04-13,27.331546636202503,27.56990315285112,26.775382643033005,26.854833602905273,6781050
2000-04-14,26.06029715143416,26.17947533685457,24.07399345492243,25.0671443939209,13084500
2000-04-17,24.63017426647034,25.24592739563385,23.815788279874592,24.987709045410156,8708700
2000-04-18,24.86852585964486,25.72263533891404,24.808936741625352,25.583595275878906,6833400
2000-04-19,25.66305499714872,25.742507787851185,24.034286426619545,24.789081573486328,9057150
2000-04-20,24.82880938445871,24.848673038623335,24.232917944683575,24.57059097290039,4540650
2000-04-24,24.153460956424468,24.292501045438893,23.656884273972636,23.75619888305664,7792800
